Category,City,Country,CustomerName,OrderDate,Region,Segment,ShipDate,ShipMode,ShipStatus,State,SubCategory,DaystoShipActual,DaystoShipScheduled,Discount,NumberofRecords,Profit,ProfitperOrder,ProfitRatio,Quantity,Sales,SalesForecast,SalesperCustomer,
Technology,Saint Petersburg,United States,Eric Barreto,2/2/2014,South,Consumer,2/9/2014,StandardClass,ShippedLate,Florida,Phones,7,6,0.2,1,14,13.57,0.08,5,181,271,180.96,226
Technology,Buffalo Grove,United States,Bryan Mills,9/2/2014,Central,Consumer,9/8/2014,StandardClass,ShippedOnTime,Illinois,Accessories,6,6,0.2,1,95,95.19,0.2,7,476,713,475.94,595
Technology,Los Angeles,United States,Bradley Talbott,9/30/2017,West,HomeOffice,10/2/2017,SecondClass,ShippedEarly,California,Accessories,2,3,0,1,48,47.99,0.3,2,160,240,159.98,160
Technology,New York City,United States,Fred Wasserman,9/5/2016,East,Corporate,9/7/2016,FirstClass,ShippedLate,New York,Phones,2,1,0,1,12,12.21,0.28,4,44,65,43.6,44
OfficeSupplies,Las Vegas,United States,Rick Duston,5/20/2017,West,Consumer,5/26/2017,StandardClass,ShippedOnTime,Nevada,Binders,6,6,0.2,1,3,3,0.36,2,8,12,8.29,10
Technology,Las Vegas,United States,Rick Duston,5/20/2017,West,Consumer,5/26/2017,StandardClass,ShippedOnTime,Nevada,Phones,6,6,0.2,1,70,70.2,0.06,9,1123,1682,1123.13,1404
OfficeSupplies,Las Vegas,United States,Rick Duston,5/20/2017,West,Consumer,5/26/2017,StandardClass,ShippedOnTime,Nevada,Appliances,6,6,0,1,19,18.82,0.29,5,65,97,64.9,65
OfficeSupplies,Naperville,United States,Theone Pippenger,9/20/2015,Central,Consumer,9/24/2015,StandardClass,ShippedEarly,Illinois,Binders,4,6,0.8,1,-4,-4.49,-1.6,3,3,4,2.81,15
Technology,Burlington,United States,Claudia Bergmann,1/23/2016,East,Corporate,1/27/2016,StandardClass,ShippedEarly,Vermont,Accessories,4,6,0,1,43,42.99,0.43,2,100,150,99.98,100
OfficeSupplies,Burlington,United States,Claudia Bergmann,1/23/2016,East,Corporate,1/27/2016,StandardClass,ShippedEarly,Vermont,Art,4,6,0,1,3,2.73,0.34,6,8,12,8.04,8
OfficeSupplies,Burlington,United States,Claudia Bergmann,1/23/2016,East,Corporate,1/27/2016,StandardClass,ShippedEarly,Vermont,Storage,4,6,0,1,407,406.72,0.26,13,1564,2343,1564.29,1564
OfficeSupplies,Detroit,United States,Quincy Jones,6/1/2014,Central,Corporate,6/6/2014,StandardClass,ShippedEarly,Michigan,Binders,5,6,0,1,67,66.51,0.48,4,139,208,138.56,139
OfficeSupplies,Detroit,United States,Quincy Jones,6/1/2014,Central,Corporate,6/6/2014,StandardClass,ShippedEarly,Michigan,Appliances,5,6,0.1,1,12,12.38,0.19,5,66,98,65.52,73
OfficeSupplies,Avondale,United States,Kunst Miller,9/24/2015,West,Consumer,9/29/2015,SecondClass,ShippedLate,Arizona,Art,5,3,0.2,1,2,2.37,0.16,2,15,22,14.58,19
Technology,Avondale,United States,Kunst Miller,9/24/2015,West,Consumer,9/29/2015,SecondClass,ShippedLate,Arizona,Accessories,5,3,0.2,1,1,1.45,0.06,2,23,35,23.2,29
OfficeSupplies,Avondale,United States,Kunst Miller,9/24/2015,West,Consumer,9/29/2015,SecondClass,ShippedLate,Arizona,Art,5,3,0.2,1,2,1.85,0.11,7,16,25,16.46,20
Furniture,Philadelphia,United States,Khloe Miller,8/1/2016,East,Consumer,8/3/2016,SecondClass,ShippedEarly,Pennsylvania,Furnishings,2,3,0.2,1,3,3.14,0.16,2,19,29,19.31,24
OfficeSupplies,Las Vegas,United States,Ionia McGrath,1/23/2014,West,Consumer,1/28/2014,StandardClass,ShippedEarly,Nevada,Paper,5,6,0,1,19,19.24,0.48,6,40,60,40.08,40
OfficeSupplies,Bangor,United States,Marina Lichtenstein,8/4/2014,East,Corporate,8/8/2014,StandardClass,ShippedEarly,Maine,Appliances,4,6,0,1,28,27.53,0.27,2,102,153,101.96,102
OfficeSupplies,Bangor,United States,Marina Lichtenstein,8/4/2014,East,Corporate,8/8/2014,StandardClass,ShippedEarly,Maine,Paper,4,6,0,1,125,124.68,0.48,13,260,389,259.74,260
Technology,Bangor,United States,Marina Lichtenstein,8/4/2014,East,Corporate,8/8/2014,StandardClass,ShippedEarly,Maine,Accessories,4,6,0,1,105,104.72,0.41,9,255,383,255.42,255
OfficeSupplies,Hendersonville,United States,Gary Hansen,8/9/2016,South,HomeOffice,8/14/2016,StandardClass,ShippedEarly,Tennessee,Binders,5,6,0.7,1,-3,-3.04,-0.7,3,4,6,4.34,13
OfficeSupplies,Hendersonville,United States,Gary Hansen,8/9/2016,South,HomeOffice,8/14/2016,StandardClass,ShippedEarly,Tennessee,Binders,5,6,0.7,1,-8,-7.92,-0.67,5,12,18,11.88,40
Furniture,Eau Claire,United States,Arthur Gainer,12/8/2016,Central,Consumer,12/12/2016,StandardClass,ShippedEarly,Wisconsin,Bookcases,4,6,0,1,32,32.47,0.08,7,406,608,405.86,406
Furniture,Eau Claire,United States,Arthur Gainer,12/8/2016,Central,Consumer,12/12/2016,StandardClass,ShippedEarly,Wisconsin,Chairs,4,6,0,1,177,176.8,0.26,3,680,1018,680.01,680
Technology,Chicago,United States,Maureen Gnade,6/8/2015,Central,Consumer,6/12/2015,StandardClass,ShippedEarly,Illinois,Accessories,4,6,0.2,1,1,0.74,0.31,3,2,4,2.38,3
OfficeSupplies,Chicago,United States,Maureen Gnade,6/8/2015,Central,Consumer,6/12/2015,StandardClass,ShippedEarly,Illinois,Appliances,4,6,0.8,1,-394,-393.6,-2.75,2,143,214,143.13,715
Technology,San Diego,United States,Max Jones,6/24/2016,West,Consumer,6/26/2016,SecondClass,ShippedEarly,California,Machines,2,3,0.2,1,504,503.64,0.11,4,4477,6704,4476.8,5596
OfficeSupplies,San Diego,United States,Max Jones,6/24/2016,West,Consumer,6/26/2016,SecondClass,ShippedEarly,California,Paper,2,3,0,1,50,50.33,0.48,1,105,157,104.85,105
OfficeSupplies,San Diego,United States,Max Jones,6/24/2016,West,Consumer,6/26/2016,SecondClass,ShippedEarly,California,Appliances,2,3,0,1,72,72.43,0.3,3,241,362,241.44,241
OfficeSupplies,Jackson,United States,Sanjit Jacobs,3/15/2016,South,HomeOffice,3/19/2016,StandardClass,ShippedEarly,Mississippi,Paper,4,6,0,1,147,147.09,0.46,14,320,479,319.76,320
OfficeSupplies,Jackson,United States,Sanjit Jacobs,3/15/2016,South,HomeOffice,3/19/2016,StandardClass,ShippedEarly,Mississippi,Paper,4,6,0,1,21,21.01,0.46,2,46,68,45.68,46
Furniture,Oxnard,United States,Laurel Beltran,12/1/2016,West,HomeOffice,12/1/2016,Same Day,ShippedOnTime,California,Furnishings,0,0,0,1,2,1.6,0.05,2,32,48,31.96,32
OfficeSupplies,Oxnard,United States,Laurel Beltran,12/1/2016,West,HomeOffice,12/1/2016,Same Day,ShippedOnTime,California,Paper,0,0,0,1,23,22.99,0.48,1,48,72,47.9,48
OfficeSupplies,Oxnard,United States,Laurel Beltran,12/1/2016,West,HomeOffice,12/1/2016,Same Day,ShippedOnTime,California,Storage,0,0,0,1,223,222.59,0.2,3,1113,1667,1112.94,1113
OfficeSupplies,Oxnard,United States,Laurel Beltran,12/1/2016,West,HomeOffice,12/1/2016,Same Day,ShippedOnTime,California,Envelopes,0,0,0,1,11,11.23,0.49,3,23,34,22.92,23
Technology,Kent,United States,Sarah Brown,6/12/2017,West,Consumer,6/14/2017,SecondClass,ShippedEarly,Washington,Phones,2,3,0.2,1,9,9,0.13,3,72,108,71.98,90
OfficeSupplies,Kent,United States,Sarah Brown,6/12/2017,West,Consumer,6/14/2017,SecondClass,ShippedEarly,Washington,Paper,2,3,0,1,9,9.33,0.48,3,19,29,19.44,19
OfficeSupplies,Nashville,United States,Corey Catlett,3/19/2016,South,Corporate,3/24/2016,StandardClass,ShippedEarly,Tennessee,Binders,5,6,0.7,1,-21,-20.72,-0.67,3,31,47,31.09,103
Technology,New York City,United States,Darren Powers,11/14/2016,East,Consumer,11/18/2016,StandardClass,ShippedEarly,New York,Phones,4,6,0,1,4,3.91,0.28,2,14,21,13.98,14
OfficeSupplies,New York City,United States,Darren Powers,11/14/2016,East,Consumer,11/18/2016,StandardClass,ShippedEarly,New York,Art,4,6,0,1,6,6.15,0.26,1,24,35,23.65,24
Technology,Westminster,United States,Jeremy Lonsdale,8/7/2017,West,Consumer,8/11/2017,StandardClass,ShippedEarly,California,Phones,4,6,0.2,1,44,44.24,0.06,3,708,1060,707.88,885
OfficeSupplies,Westminster,United States,Jeremy Lonsdale,8/7/2017,West,Consumer,8/11/2017,StandardClass,ShippedEarly,California,Binders,4,6,0.2,1,4,4.18,0.35,3,12,18,11.95,15
OfficeSupplies,Westminster,United States,Jeremy Lonsdale,8/7/2017,West,Consumer,8/11/2017,StandardClass,ShippedEarly,California,Binders,4,6,0.2,1,12,11.67,0.38,3,31,47,31.13,39
Technology,Westminster,United States,Jeremy Lonsdale,8/7/2017,West,Consumer,8/11/2017,StandardClass,ShippedEarly,California,Accessories,4,6,0,1,8,7.81,0.14,4,56,84,55.76,56
OfficeSupplies,Westminster,United States,Jeremy Lonsdale,8/7/2017,West,Consumer,8/11/2017,StandardClass,ShippedEarly,California,Paper,4,6,0,1,12,11.54,0.47,2,25,37,24.56,25
Furniture,Westminster,United States,Jeremy Lonsdale,8/7/2017,West,Consumer,8/11/2017,StandardClass,ShippedEarly,California,Furnishings,4,6,0,1,16,15.52,0.3,1,52,78,51.75,52
Furniture,Westminster,United States,Jeremy Lonsdale,8/7/2017,West,Consumer,8/11/2017,StandardClass,ShippedEarly,California,Chairs,4,6,0.2,1,26,25.9,0.13,1,207,310,207.18,259
OfficeSupplies,Westminster,United States,Jeremy Lonsdale,8/7/2017,West,Consumer,8/11/2017,StandardClass,ShippedEarly,California,Appliances,4,6,0,1,412,412.47,0.28,5,1473,2206,1473.1,1473
OfficeSupplies,Allentown,United States,Sean Miller,8/21/2015,East,HomeOffice,8/25/2015,StandardClass,ShippedEarly,Pennsylvania,Supplies,4,6,0.2,1,-1,-0.7,-0.2,2,3,5,3.49,4
Technology,Allentown,United States,Sean Miller,8/21/2015,East,HomeOffice,8/25/2015,StandardClass,ShippedEarly,Pennsylvania,Accessories,4,6,0.2,1,4,3.8,0.18,4,22,33,21.73,28
OfficeSupplies,Allentown,United States,Sean Miller,8/21/2015,East,HomeOffice,8/25/2015,StandardClass,ShippedEarly,Pennsylvania,Storage,4,6,0.2,1,-166,-165.77,-0.25,6,663,993,663.07,829
OfficeSupplies,Allentown,United States,Sean Miller,8/21/2015,East,HomeOffice,8/25/2015,StandardClass,ShippedEarly,Pennsylvania,Binders,4,6,0.7,1,-83,-82.99,-0.83,2,100,149,99.59,333
OfficeSupplies,Allentown,United States,Sean Miller,8/21/2015,East,HomeOffice,8/25/2015,StandardClass,ShippedEarly,Pennsylvania,Paper,4,6,0.2,1,15,15.49,0.31,2,50,74,49.57,63
OfficeSupplies,San Antonio,United States,Barry Blumstein,11/2/2015,Central,Corporate,11/7/2015,StandardClass,ShippedEarly,Texas,Binders,5,6,0.8,1,-47,-47,-1.6,7,29,44,29.37,145
Technology,San Antonio,United States,Barry Blumstein,11/2/2015,Central,Corporate,11/7/2015,StandardClass,ShippedEarly,Texas,Phones,5,6,0.2,1,39,38.78,0.11,2,345,516,344.7,431
OfficeSupplies,Avondale,United States,Philip Brown,11/30/2014,West,Consumer,12/6/2014,StandardClass,ShippedOnTime,Arizona,Supplies,6,6,0.2,1,4,3.6,0.08,7,48,72,47.99,60
Technology,Avondale,United States,Philip Brown,11/30/2014,West,Consumer,12/6/2014,StandardClass,ShippedOnTime,Arizona,Accessories,6,6,0.2,1,-17,-16.61,-0.16,4,102,153,102.24,128
OfficeSupplies,San Jose,United States,Greg Matthias,5/10/2014,West,Consumer,5/15/2014,StandardClass,ShippedEarly,California,Paper,5,6,0,1,19,19.18,0.48,2,40,60,39.96,40
Technology,San Jose,United States,Greg Matthias,5/10/2014,West,Consumer,5/15/2014,StandardClass,ShippedEarly,California,Phones,5,6,0.2,1,125,125.3,0.09,5,1432,2145,1432,1790
OfficeSupplies,San Jose,United States,Greg Matthias,5/10/2014,West,Consumer,5/15/2014,StandardClass,ShippedEarly,California,Supplies,5,6,0,1,11,11.08,0.27,6,41,61,41.04,41
Furniture,San Jose,United States,Greg Matthias,5/10/2014,West,Consumer,5/15/2014,StandardClass,ShippedEarly,California,Chairs,5,6,0.2,1,32,32.1,0.13,1,257,385,256.78,321
Furniture,Perth Amboy,United States,Nick Radford,10/17/2016,East,Consumer,10/20/2016,FirstClass,ShippedLate,New Jersey,Bookcases,3,1,0,1,12,12.1,0.1,1,121,181,120.98,121
OfficeSupplies,Perth Amboy,United States,Nick Radford,10/17/2016,East,Consumer,10/20/2016,FirstClass,ShippedLate,New Jersey,Binders,3,1,0,1,149,148.51,0.47,1,316,473,315.98,316
OfficeSupplies,New York City,United States,Edward Hooks,10/30/2016,East,Corporate,11/3/2016,StandardClass,ShippedEarly,New York,Binders,4,6,0.2,1,10,10.06,0.35,3,29,43,28.75,36
OfficeSupplies,New York City,United States,Edward Hooks,10/30/2016,East,Corporate,11/3/2016,StandardClass,ShippedEarly,New York,Art,4,6,0,1,32,32.19,0.28,5,115,172,114.95,115
OfficeSupplies,Los Angeles,United States,Fred Hopkins,12/1/2016,West,Corporate,12/5/2016,StandardClass,ShippedEarly,California,Art,4,6,0,1,7,6.91,0.3,8,23,35,23.04,23
OfficeSupplies,Milford,United States,Brian Thompson,4/21/2016,East,Consumer,4/21/2016,Same Day,ShippedOnTime,Connecticut,Art,0,0,0,1,4,4.49,0.29,3,15,23,15.48,15
OfficeSupplies,Milford,United States,Brian Thompson,4/21/2016,East,Consumer,4/21/2016,Same Day,ShippedOnTime,Connecticut,Paper,0,0,0,1,25,24.88,0.48,8,52,78,51.84,52
Technology,Bloomington,United States,Adrian Barton,8/3/2017,Central,Consumer,8/7/2017,StandardClass,ShippedEarly,Illinois,Accessories,4,6,0.2,1,7,7.47,0.19,3,40,60,39.82,50
OfficeSupplies,Seattle,United States,Scot Coram,8/3/2017,West,Corporate,8/8/2017,SecondClass,ShippedLate,Washington,Storage,5,3,0,1,4,4.18,0.26,1,16,24,16.06,16
OfficeSupplies,Burlington,United States,Roy Skaria,12/11/2017,Central,HomeOffice,12/14/2017,SecondClass,ShippedOnTime,Iowa,Envelopes,3,3,0,1,3,3.49,0.48,1,7,11,7.28,7
OfficeSupplies,Burlington,United States,Roy Skaria,12/11/2017,Central,HomeOffice,12/14/2017,SecondClass,ShippedOnTime,Iowa,Binders,3,3,0,1,3,2.59,0.48,3,5,8,5.4,5
OfficeSupplies,Roseville,United States,Arianne Irving,3/14/2015,West,Consumer,3/19/2015,StandardClass,ShippedEarly,California,Paper,5,6,0,1,9,9.33,0.48,3,19,29,19.44,19
Furniture,San Francisco,United States,Denny Joy,12/8/2014,West,Corporate,12/15/2014,StandardClass,ShippedLate,California,Furnishings,7,6,0,1,11,11.17,0.28,2,40,60,39.88,40
Furniture,San Francisco,United States,Denny Joy,12/8/2014,West,Corporate,12/15/2014,StandardClass,ShippedLate,California,Furnishings,7,6,0,1,29,28.6,0.36,3,79,119,79.44,79
OfficeSupplies,Philadelphia,United States,Barbara Fisher,9/30/2017,East,Corporate,10/2/2017,FirstClass,ShippedLate,Pennsylvania,Labels,2,1,0.2,1,7,6.97,0.34,7,21,31,20.66,26
OfficeSupplies,Los Angeles,United States,Tiffany House,11/21/2016,West,Corporate,11/26/2016,StandardClass,ShippedEarly,California,Paper,5,6,0,1,16,15.55,0.48,5,32,49,32.4,32
OfficeSupplies,Odessa,United States,Jason Gross,11/24/2017,Central,Corporate,11/30/2017,StandardClass,ShippedOnTime,Texas,Appliances,6,6,0.8,1,-25,-24.77,-1.8,1,14,21,13.76,70
OfficeSupplies,Minneapolis,United States,Arthur Wiediger,11/14/2017,Central,HomeOffice,11/17/2017,FirstClass,ShippedLate,Minnesota,Envelopes,3,1,0,1,7,7.49,0.49,2,15,23,15.28,15
OfficeSupplies,Philadelphia,United States,Joni Wasserman,8/16/2015,East,Consumer,8/20/2015,StandardClass,ShippedEarly,Pennsylvania,Storage,4,6,0.2,1,3,3.35,0.08,7,45,67,44.69,56
Furniture,Philadelphia,United States,Joni Wasserman,8/16/2015,East,Consumer,8/20/2015,StandardClass,ShippedEarly,Pennsylvania,Bookcases,4,6,0.5,1,-205,-205,-0.68,3,301,451,301.47,602
OfficeSupplies,Lafayette,United States,Michelle Huthwaite,10/13/2017,South,Consumer,10/14/2017,FirstClass,ShippedOnTime,Louisiana,Labels,1,1,0,1,5,5.2,0.47,3,11,17,11.07,11
Furniture,Lafayette,United States,Michelle Huthwaite,10/13/2017,South,Consumer,10/14/2017,FirstClass,ShippedOnTime,Louisiana,Tables,1,1,0,1,346,346.04,0.23,4,1505,2253,1504.52,1505
OfficeSupplies,Lafayette,United States,Michelle Huthwaite,10/13/2017,South,Consumer,10/14/2017,FirstClass,ShippedOnTime,Louisiana,Paper,1,1,0,1,12,12.44,0.48,4,26,39,25.92,26
OfficeSupplies,Bryan,United States,Frank Merwin,11/4/2017,Central,HomeOffice,11/4/2017,Same Day,ShippedOnTime,Texas,Binders,0,0,0.8,1,-13,-13.19,-1.75,6,8,11,7.54,40
OfficeSupplies,Bryan,United States,Frank Merwin,11/4/2017,Central,HomeOffice,11/4/2017,Same Day,ShippedOnTime,Texas,Binders,0,0,0.8,1,-2,-2.32,-1.65,2,1,2,1.41,5
OfficeSupplies,Bryan,United States,Frank Merwin,11/4/2017,Central,HomeOffice,11/4/2017,Same Day,ShippedOnTime,Texas,Binders,0,0,0.8,1,-6,-6.42,-1.55,4,4,6,4.14,20
OfficeSupplies,Bryan,United States,Frank Merwin,11/4/2017,Central,HomeOffice,11/4/2017,Same Day,ShippedOnTime,Texas,Storage,0,0,0.2,1,-13,-12.53,-0.24,3,53,79,52.75,66
OfficeSupplies,Los Angeles,United States,George Zrebassa,3/19/2017,West,Corporate,3/24/2017,StandardClass,ShippedEarly,California,Appliances,5,6,0,1,107,106.78,0.28,7,381,571,381.36,381
OfficeSupplies,Los Angeles,United States,Tracy Collins,11/3/2014,West,HomeOffice,11/3/2014,Same Day,ShippedOnTime,California,Art,0,0,0,1,3,3.36,0.5,4,7,10,6.72,7
OfficeSupplies,Los Angeles,United States,Tracy Blumstein,7/23/2017,West,Consumer,7/26/2017,FirstClass,ShippedLate,California,Binders,3,1,0.2,1,6,5.51,0.36,3,15,23,15.19,19
OfficeSupplies,Los Angeles,United States,Tracy Blumstein,7/23/2017,West,Consumer,7/26/2017,FirstClass,ShippedLate,California,Paper,3,1,0,1,28,27.99,0.48,9,58,87,58.32,58
OfficeSupplies,Phoenix,United States,Resi Pölking,12/27/2014,West,Consumer,12/31/2014,StandardClass,ShippedEarly,Arizona,Binders,4,6,0.7,1,-694,-694.29,-0.73,6,947,1418,946.76,3157
Furniture,Los Angeles,United States,Lena Radford,9/2/2016,West,Consumer,9/6/2016,StandardClass,ShippedEarly,California,Furnishings,4,6,0,1,31,31.24,0.33,9,95,142,94.68,95
OfficeSupplies,Los Angeles,United States,Lena Radford,9/2/2016,West,Consumer,9/6/2016,StandardClass,ShippedEarly,California,Storage,4,6,0,1,1,0.95,0.04,3,24,35,23.67,24
Technology,Los Angeles,United States,Lena Radford,9/2/2016,West,Consumer,9/6/2016,StandardClass,ShippedEarly,California,Phones,4,6,0.2,1,68,68.2,0.06,4,1091,1634,1091.17,1364
OfficeSupplies,Los Angeles,United States,Lena Radford,9/2/2016,West,Consumer,9/6/2016,StandardClass,ShippedEarly,California,Art,4,6,0,1,5,5.23,0.28,7,19,28,18.69,19
Furniture,Los Angeles,United States,Lena Radford,9/2/2016,West,Consumer,9/6/2016,StandardClass,ShippedEarly,California,Tables,4,6,0.2,1,28,28.44,0.05,3,569,852,568.73,711
OfficeSupplies,Los Angeles,United States,Lena Radford,9/2/2016,West,Consumer,9/6/2016,StandardClass,ShippedEarly,California,Binders,4,6,0.2,1,3,2.56,0.35,1,7,11,7.31,9
Furniture,Columbus,United States,Magdelene Morse,2/11/2017,East,Consumer,2/14/2017,FirstClass,ShippedLate,Ohio,Furnishings,3,1,0.2,1,-4,-3.69,-0.03,2,148,221,147.57,185
OfficeSupplies,Tallahassee,United States,Nona Balk,10/27/2017,South,Corporate,11/2/2017,StandardClass,ShippedOnTime,Florida,Paper,6,6,0.2,1,21,20.58,0.36,7,57,85,56.78,71
OfficeSupplies,Tallahassee,United States,Nona Balk,10/27/2017,South,Corporate,11/2/2017,StandardClass,ShippedOnTime,Florida,Binders,6,6,0.7,1,-4,-3.92,-0.7,3,6,8,5.61,20
OfficeSupplies,Tallahassee,United States,Nona Balk,10/27/2017,South,Corporate,11/2/2017,StandardClass,ShippedOnTime,Florida,Art,6,6,0.2,1,1,0.58,0.09,3,7,10,6.58,9
OfficeSupplies,San Francisco,United States,Darrin Sayre,7/9/2014,West,HomeOffice,7/14/2014,StandardClass,ShippedEarly,California,Binders,5,6,0.2,1,5,4.65,0.33,6,14,21,14.3,18
Furniture,San Francisco,United States,Darrin Sayre,7/9/2014,West,HomeOffice,7/14/2014,StandardClass,ShippedEarly,California,Bookcases,5,6,0.15,1,7,7.05,0.06,1,120,179,119.83,141
OfficeSupplies,San Francisco,United States,Darrin Sayre,7/9/2014,West,HomeOffice,7/14/2014,StandardClass,ShippedEarly,California,Art,5,6,0,1,2,2.22,0.4,2,6,8,5.56,6
OfficeSupplies,San Francisco,United States,Darrin Sayre,7/9/2014,West,HomeOffice,7/14/2014,StandardClass,ShippedEarly,California,Paper,5,6,0,1,16,15.55,0.48,5,32,49,32.4,32
OfficeSupplies,San Francisco,United States,Vicky Freymann,5/22/2017,West,HomeOffice,5/26/2017,StandardClass,ShippedEarly,California,Art,4,6,0,1,3,2.85,0.29,3,10,15,9.84,10
OfficeSupplies,San Francisco,United States,Vicky Freymann,5/22/2017,West,HomeOffice,5/26/2017,StandardClass,ShippedEarly,California,Art,4,6,0,1,1,0.72,0.26,1,3,4,2.78,3
OfficeSupplies,New York City,United States,Scott Williamson,11/10/2016,East,Consumer,11/14/2016,StandardClass,ShippedEarly,New York,Binders,4,6,0.2,1,1,1.36,0.38,1,4,5,3.64,5
Technology,New York City,United States,Scott Williamson,11/10/2016,East,Consumer,11/14/2016,StandardClass,ShippedEarly,New York,Phones,4,6,0,1,220,220.48,0.25,7,882,1321,881.93,882
OfficeSupplies,Marion,United States,Pauline Webber,12/2/2016,Central,Corporate,12/6/2016,StandardClass,ShippedEarly,Iowa,Binders,4,6,0,1,54,54.44,0.47,8,116,173,115.84,116
OfficeSupplies,Los Angeles,United States,Ken Dana,3/2/2017,West,Corporate,3/8/2017,StandardClass,ShippedOnTime,California,Binders,6,6,0.2,1,34,33.64,0.31,2,108,161,107.65,135
Technology,Pine Bluff,United States,Doug O'Connell,9/23/2017,South,Consumer,9/25/2017,SecondClass,ShippedEarly,Arkansas,Accessories,2,3,0,1,64,63.98,0.32,5,200,299,199.95,200
OfficeSupplies,Pine Bluff,United States,Doug O'Connell,9/23/2017,South,Consumer,9/25/2017,SecondClass,ShippedEarly,Arkansas,Paper,2,3,0,1,6,6.22,0.48,2,13,19,12.96,13
Furniture,Columbia,United States,Guy Armstrong,2/11/2014,Central,Consumer,2/15/2014,SecondClass,ShippedLate,Missouri,Chairs,4,3,0,1,15,15.22,0.25,1,61,91,60.89,61
OfficeSupplies,Columbia,United States,Guy Armstrong,2/11/2014,Central,Consumer,2/15/2014,SecondClass,ShippedLate,Missouri,Labels,4,3,0,1,7,6.87,0.46,3,15,22,14.94,15
OfficeSupplies,Columbia,United States,Guy Armstrong,2/11/2014,Central,Consumer,2/15/2014,SecondClass,ShippedLate,Missouri,Binders,4,3,0,1,4,4.43,0.46,2,10,14,9.64,10
Furniture,Columbia,United States,Guy Armstrong,2/11/2014,Central,Consumer,2/15/2014,SecondClass,ShippedLate,Missouri,Furnishings,4,3,0,1,53,53.27,0.16,3,333,499,332.94,333
OfficeSupplies,Columbia,United States,Guy Armstrong,2/11/2014,Central,Consumer,2/15/2014,SecondClass,ShippedLate,Missouri,Binders,4,3,0,1,24,24.39,0.47,3,52,78,51.9,52
OfficeSupplies,Columbia,United States,Guy Armstrong,2/11/2014,Central,Consumer,2/15/2014,SecondClass,ShippedLate,Missouri,Storage,4,3,0,1,3,2.6,0.04,2,65,97,64.96,65
OfficeSupplies,Aberdeen,United States,Jeremy Lonsdale,11/11/2017,Central,Consumer,11/14/2017,SecondClass,ShippedOnTime,South Dakota,Supplies,3,3,0,1,7,6.63,0.26,3,26,38,25.5,26
Furniture,Seattle,United States,Stephanie Ulpright,9/2/2017,West,HomeOffice,9/2/2017,Same Day,ShippedOnTime,Washington,Chairs,0,0,0.2,1,-3,-2.7,-0.01,3,216,323,215.98,270
